Order_ID;Branch_Start;Start_Latitude;Start_Longitude;Branch_Drop;Pengirim;Penerima;Alamat Penerima;Weather_Condition;Vehicle_Type;Category;arrival_status;Quantity;Weight;Vehicle_Type_Assigned
xacq685022575;Dago;-6.8750079;107.6159521;Mojokerto;Dr. Bradley Davila MD;Mark Ortiz;Kebon Kawung No.75, RT 6/RW 4;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;2.0;3.7;pick up truck
nzik474134568;Dago;-6.8750079;107.6159521;Sorong;Brianna Alexander;Kiara Kennedy;Jalan Braga No.748, RT 9/RW 6;Sunny;van;Clothing;Terlambat;7.0;4.3;pick up truck
yrrm304968118;Lembong;-6.9165602;107.610072;Yogyakarta;Brian Harrington;Eric Rivera;Jalan Braga No.439, RT 9/RW 8;Sunny;pick up truck;Grocery;Terlambat;9.0;10.6;cargo truck
siox537910319;Kebon Kawung;-6.9123708;107.6016929;Ternate;Peter Young;Brittany Garcia;Riau No.193, RT 9/RW 4;Sunny;pick up truck;Cosmetics;Terlambat;5.0;5.2;van
ance309027229;Dago;-6.8750079;107.6159521;Pematang Siantar;Raven Green;Mrs. Wendy Garcia;Dago No.232, RT 3/RW 8;Sunny;pick up truck;Books;Tepat Waktu;10.0;5.1;van
hnjo398339475;Buah Batu;-6.9658122;107.637866;Sungaipenuh;Frank Drake MD;Jacob Johnson;Jalan Braga No.150, RT 8/RW 5;Sunny;cargo truck;Home;Lebih Cepat Sampai;1.0;8.5;van
ugia874470315;Setiabudi;-6.8689938;107.5934024;Payakumbuh;Meagan Gibson;Joanna White;Riau No.499, RT 4/RW 7;Sunny;pick up truck;Sports;Terlambat;8.0;1.4;pick up truck
yxpo625098790;Jalan Braga;-6.9168925;107.6091723;Samarinda;Shawna Mueller;Toni Garcia;Lembong No.860, RT 9/RW 3;Sunny;cargo truck;Snacks;Terlambat;7.0;11.4;cargo truck
gccu943799477;Cihampelas;-6.8989124;107.6043304;Lubuklinggau;Mrs. Cassandra Kemp;Aaron Cole;Riau No.923, RT 6/RW 7;Sunny;cargo truck;Shoes;Terlambat;3.0;10.9;cargo truck
xpqa617770962;Dago;-6.8750079;107.6159521;Mojokerto;Kenneth Reynolds;Tara Hernandez;Buah Batu No.479, RT 7/RW 10;Sunny;pick up truck;Sports;Lebih Cepat Sampai;3.0;10.3;cargo truck
hwrq134949792;Dago;-6.8750079;107.6159521;Banda Aceh;Mercedes Johnson;Tammy Gray;Ciwidey No.71, RT 10/RW 5;Sunny;pick up truck;Books;Tepat Waktu;6.0;5.9;van
inxb130834561;Dago;-6.8750079;107.6159521;South Tangerang;Guy Sims;Ashlee Cohen;Jalan Braga No.19, RT 9/RW 9;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;7.0;11.8;cargo truck
srpz229628296;Kebon Kawung;-6.9123708;107.6016929;Palu;Cynthia White;Morgan Simmons;Riau No.828, RT 5/RW 10;Sunny;cargo truck;Grocery;Tepat Waktu;6.0;13.6;cargo truck
ulxc157040526;Ciwidey;-7.1027234;107.4641673;Dumai;Angela Dillon;Brendan Knapp;Riau No.374, RT 2/RW 4;Sunny;cargo truck;Books;Terlambat;9.0;7.8;van
oegt343034456;Ciwidey;-7.1027234;107.4641673;Ternate;Rebecca Warner;David Harris;Ciwidey No.456, RT 9/RW 9;Sunny;cargo truck;Toys;Tepat Waktu;5.0;5.0;pick up truck
xzkq193119820;Dago;-6.8750079;107.6159521;Yogyakarta;Sean Wood;Andrew Contreras;Setiabudi No.162, RT 9/RW 5;Sunny;pick up truck;Snacks;Terlambat;5.0;3.9;pick up truck
pdir065540654;Ciwidey;-7.1027234;107.4641673;Pagar Alam;Jeffrey Clark;Jason Green;Jalan Braga No.410, RT 2/RW 3;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;9.0;5.2;van
ptbr621666420;Buah Batu;-6.9658122;107.637866;Pematang Siantar;Stephen Harrington;Andrew Taylor;Jalan Braga No.82, RT 7/RW 10;Sunny;pick up truck;Sports;Tepat Waktu;3.0;7.9;van
vyai733529456;Dago;-6.8750079;107.6159521;Depok;Melinda Harrison;Erica Chambers;Pasir Kaliki No.346, RT 7/RW 4;Sunny;pick up truck;Sports;Terlambat;10.0;2.1;pick up truck
vafc391630436;Jalan Braga;-6.9168925;107.6091723;Bogor;Kevin Sims;Mark Flores;Setiabudi No.937, RT 9/RW 2;Sunny;pick up truck;Cosmetics;Terlambat;6.0;8.0;van
gfvb415196527;Dago;-6.8750079;107.6159521;Dumai;Heather Miller;Matthew Diaz;Jalan Braga No.337, RT 10/RW 2;Sunny;cargo truck;Cosmetics;Tepat Waktu;7.0;4.0;pick up truck
gfgn195346104;Buah Batu;-6.9658122;107.637866;Semarang;Keith Hall;Brandon Vasquez;Setiabudi No.297, RT 3/RW 2;Sunny;pick up truck;Toys;Lebih Cepat Sampai;1.0;3.5;pick up truck
oovw121245389;Kebon Kawung;-6.9123708;107.6016929;Banda Aceh;Michael Ramirez;Matthew Johnson;Dago No.171, RT 8/RW 8;Sunny;pick up truck;Toys;Terlambat;2.0;4.0;pick up truck
llnb511618365;Pasir Kaliki;-6.9162852;107.5981344;Tebing Tinggi;Austin Thomas;Carlos Dunn;Jalan Braga No.61, RT 7/RW 10;Sunny;pick up truck;Shoes;Tepat Waktu;8.0;10.5;cargo truck
igda088031367;Jalan Braga;-6.9168925;107.6091723;Gresik;Kristina Fuller;Kathleen Thompson;Dago No.563, RT 6/RW 10;Sunny;cargo truck;Shoes;Lebih Cepat Sampai;10.0;15.0;cargo truck
kmwg452084316;Dago;-6.8750079;107.6159521;Banjarbaru;Ruben Cook;Jessica Baker;Cihampelas No.334, RT 4/RW 10;Sunny;pick up truck;Books;Tepat Waktu;10.0;11.8;cargo truck
czug829774208;Jalan Braga;-6.9168925;107.6091723;Semarang;Hannah Cox;Margaret Guzman;Jalan Braga No.324, RT 5/RW 3;Sunny;pick up truck;Cosmetics;Terlambat;6.0;1.4;pick up truck
lyxu187630460;Jalan Braga;-6.9168925;107.6091723;Yogyakarta;John Garcia;Lisa Chaney;Ciwidey No.104, RT 10/RW 10;Sunny;cargo truck;Toys;Terlambat;1.0;2.5;pick up truck
cwhy284186349;Buah Batu;-6.9658122;107.637866;Jambi;Douglas Griffin;Michael Horn;Dago No.747, RT 8/RW 9;Sunny;pick up truck;Home;Tepat Waktu;1.0;2.4;pick up truck
xxee918086684;Dago;-6.8750079;107.6159521;Metro;Sean Dougherty;Scott Kerr;Setiabudi No.787, RT 10/RW 4;Sunny;cargo truck;Clothing;Terlambat;10.0;12.4;cargo truck
lfhb157950446;Pasir Kaliki;-6.9162852;107.5981344;Medan;Alexis Weeks;Hannah Ferguson;Jalan Braga No.142, RT 5/RW 1;Sunny;van;Grocery;Tepat Waktu;8.0;8.0;van
bcmw198870239;Buah Batu;-6.9658122;107.637866;Ambon;Allen Campbell;Jennifer Walker;Ciwidey No.535, RT 1/RW 5;Sunny;cargo truck;Shoes;Lebih Cepat Sampai;7.0;14.7;cargo truck
rkta663766858;Setiabudi;-6.8689938;107.5934024;Jakarta;Nicole Conner;William Johnson;Ciwidey No.161, RT 2/RW 6;Sunny;cargo truck;Cosmetics;Tepat Waktu;6.0;12.4;cargo truck
rptq474010645;Pasir Kaliki;-6.9162852;107.5981344;Metro;Heather Woodard;Stacy Russo;Pasir Kaliki No.937, RT 6/RW 2;Sunny;pick up truck;Clothing;Tepat Waktu;6.0;10.6;cargo truck
ufap325578927;Buah Batu;-6.9658122;107.637866;Bogor;Michelle Conway;Amy Smith;Riau No.240, RT 10/RW 2;Sunny;van;Toys;Tepat Waktu;10.0;8.6;van
repw938652005;Cihampelas;-6.8989124;107.6043304;Mataram;Erin Johnson;Crystal Baker;Lembong No.745, RT 10/RW 6;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;5.0;7.0;van
noan595873233;Buah Batu;-6.9658122;107.637866;Gresik;Sarah Vega;Ryan Gross;Riau No.63, RT 4/RW 9;Sunny;cargo truck;Books;Lebih Cepat Sampai;7.0;5.5;van
xlxk815586761;Buah Batu;-6.9658122;107.637866;Surabaya;Johnny Willis;Jennifer Brown;Buah Batu No.761, RT 2/RW 7;Sunny;pick up truck;Home;Lebih Cepat Sampai;1.0;13.9;cargo truck
tiuq539544403;Cihampelas;-6.8989124;107.6043304;Banda Aceh;Melissa Greene;Richard Knox;Kebon Kawung No.665, RT 5/RW 8;Sunny;cargo truck;Home;Terlambat;2.0;6.9;van
appd193432141;Setiabudi;-6.8689938;107.5934024;Mojokerto;Travis Shaw;Thomas Chung;Dago No.821, RT 1/RW 6;Sunny;pick up truck;Books;Terlambat;6.0;8.6;van
dcmc072175296;Ciwidey;-7.1027234;107.4641673;Solo;Lisa Heath;Sherri Bell;Dago No.803, RT 1/RW 9;Sunny;cargo truck;Electronics;Lebih Cepat Sampai;1.0;13.6;cargo truck
uoax437764808;Cihampelas;-6.8989124;107.6043304;Tanjung Pinang;Nicholas Hernandez;Michael Taylor;Setiabudi No.854, RT 8/RW 1;Sunny;pick up truck;Sports;Tepat Waktu;8.0;11.5;cargo truck
afsw032253642;Jalan Braga;-6.9168925;107.6091723;Prabumulih;Stephanie Dorsey;Pamela Miller;Dago No.273, RT 7/RW 1;Sunny;van;Home;Lebih Cepat Sampai;1.0;3.0;pick up truck
prvs159185760;Setiabudi;-6.8689938;107.5934024;Banjarbaru;Eileen Reyes;Courtney Bryan;Buah Batu No.860, RT 4/RW 1;Sunny;cargo truck;Snacks;Lebih Cepat Sampai;5.0;7.6;van
nwby355512352;Kebon Kawung;-6.9123708;107.6016929;South Tangerang;Robert Bowen;Amber Lee;Kebon Kawung No.885, RT 10/RW 1;Sunny;cargo truck;Shoes;Lebih Cepat Sampai;7.0;11.2;cargo truck
bvvi298537483;Pasir Kaliki;-6.9162852;107.5981344;Balikpapan;Marc Foster;Maria Hill DDS;Pasir Kaliki No.681, RT 3/RW 6;Sunny;cargo truck;Home;Tepat Waktu;3.0;12.4;cargo truck
pfik167084300;Jalan Braga;-6.9168925;107.6091723;Yogyakarta;Valerie Saunders;Julie Holt;Pasir Kaliki No.776, RT 5/RW 2;Sunny;cargo truck;Grocery;Terlambat;6.0;5.4;van
roes861857635;Cihampelas;-6.8989124;107.6043304;Bogor;Charles Randall;Daniel Lee;Buah Batu No.745, RT 9/RW 5;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;10.0;12.8;cargo truck
rkzy415051291;Cihampelas;-6.8989124;107.6043304;Solok;Lorraine Marshall;Ms. Cheyenne Booth;Kebon Kawung No.620, RT 2/RW 3;Sunny;cargo truck;Sports;Terlambat;2.0;1.5;pick up truck
fzyw265961472;Kebon Kawung;-6.9123708;107.6016929;Dumai;Tiffany Mann;Wendy Howard;Buah Batu No.656, RT 3/RW 3;Sunny;cargo truck;Shoes;Terlambat;3.0;13.8;cargo truck
qdiz116944081;Dago;-6.8750079;107.6159521;Depok;Lori Herrera;Marvin Lang;Pasir Kaliki No.160, RT 4/RW 7;Sunny;pick up truck;Grocery;Terlambat;5.0;4.4;pick up truck
ezuu985369530;Jalan Braga;-6.9168925;107.6091723;Ternate;Ricardo Scott;Stephen Browning;Setiabudi No.852, RT 9/RW 4;Sunny;pick up truck;Home;Lebih Cepat Sampai;2.0;6.6;van
lluh662211905;Jalan Braga;-6.9168925;107.6091723;Dumai;Mario Miller;Melody Le;Jalan Braga No.395, RT 3/RW 8;Sunny;pick up truck;Clothing;Tepat Waktu;3.0;4.4;pick up truck
xofz252111661;Setiabudi;-6.8689938;107.5934024;Gresik;Brenda Gay;Paul Powers;Lembong No.526, RT 6/RW 8;Sunny;pick up truck;Shoes;Tepat Waktu;6.0;11.4;cargo truck
ishn299406561;Ciwidey;-7.1027234;107.4641673;Banda Aceh;Daniel Cooper;Craig Cardenas;Riau No.884, RT 3/RW 6;Sunny;van;Clothing;Lebih Cepat Sampai;8.0;12.8;cargo truck
qdws353421423;Lembong;-6.9165602;107.610072;Jayapura;Brian Mills;Ralph Bray PhD;Lembong No.570, RT 1/RW 3;Sunny;pick up truck;Books;Tepat Waktu;10.0;2.2;pick up truck
xfnt252241464;Jalan Braga;-6.9168925;107.6091723;Solo;Taylor Bautista;William Kelley;Pasir Kaliki No.497, RT 6/RW 4;Sunny;van;Toys;Lebih Cepat Sampai;3.0;6.9;van
nzys678033734;Dago;-6.8750079;107.6159521;Bukittinggi;Lisa Good;Deborah Meyer;Ciwidey No.798, RT 4/RW 5;Sunny;pick up truck;Electronics;Tepat Waktu;2.0;4.5;pick up truck
vpgt555424025;Setiabudi;-6.8689938;107.5934024;Padang;Mr. Edward Weeks PhD;Rhonda Maxwell;Lembong No.127, RT 2/RW 2;Sunny;pick up truck;Sports;Terlambat;8.0;5.2;van
cfys075752851;Lembong;-6.9165602;107.610072;Solo;Donald Singh;Scott Stevenson;Dago No.343, RT 5/RW 4;Sunny;cargo truck;Books;Lebih Cepat Sampai;7.0;7.6;van
uhoc750154995;Dago;-6.8750079;107.6159521;South Tangerang;Mia Hernandez;Joel Rose;Setiabudi No.169, RT 10/RW 8;Sunny;pick up truck;Sports;Tepat Waktu;2.0;4.1;pick up truck
czeo283262742;Dago;-6.8750079;107.6159521;Makassar;Jennifer Wilson;Alan Mccullough;Cihampelas No.984, RT 10/RW 5;Sunny;pick up truck;Toys;Tepat Waktu;5.0;12.8;cargo truck
npww759663298;Setiabudi;-6.8689938;107.5934024;Tanjung Pinang;Mr. Brian Dougherty;Joy Walters;Setiabudi No.274, RT 1/RW 7;Sunny;van;Snacks;Terlambat;8.0;5.4;van
btvb176667866;Jalan Braga;-6.9168925;107.6091723;Dumai;James Paul;Stephen Walker;Pasir Kaliki No.962, RT 3/RW 1;Sunny;pick up truck;Grocery;Terlambat;5.0;14.5;cargo truck
raqh783678352;Jalan Braga;-6.9168925;107.6091723;Serang;Lacey Garza;Andrew Flores;Ciwidey No.416, RT 3/RW 5;Sunny;cargo truck;Toys;Tepat Waktu;6.0;4.9;pick up truck
xibd761176090;Buah Batu;-6.9658122;107.637866;Mojokerto;Paul Smith;Erin Joseph;Kebon Kawung No.296, RT 1/RW 8;Sunny;pick up truck;Grocery;Terlambat;9.0;1.8;pick up truck
wcsz768106006;Dago;-6.8750079;107.6159521;Dumai;Joseph Mccall;Kyle Russell;Pasir Kaliki No.453, RT 5/RW 1;Sunny;van;Electronics;Terlambat;3.0;12.4;cargo truck
zbhm732271832;Riau;-6.9059201;107.6209624;Sungaipenuh;Jessica Cruz;Debra Patterson;Cihampelas No.359, RT 5/RW 10;Sunny;pick up truck;Sports;Terlambat;5.0;13.5;cargo truck
cznn329360135;Dago;-6.8750079;107.6159521;Bekasi;Ricky Malone;Greg Porter;Cihampelas No.268, RT 7/RW 4;Sunny;pick up truck;Snacks;Tepat Waktu;6.0;11.5;cargo truck
hhtf577570456;Pasir Kaliki;-6.9162852;107.5981344;Bali (Denpasar);Allison Porter;Kimberly Perry;Cihampelas No.141, RT 2/RW 9;Sunny;pick up truck;Electronics;Terlambat;3.0;2.9;pick up truck
xhcz144609196;Buah Batu;-6.9658122;107.637866;Pematang Siantar;Charlene Stevens;Nathan Spencer;Pasir Kaliki No.867, RT 3/RW 2;Sunny;pick up truck;Home;Terlambat;1.0;2.3;pick up truck
gezf448692939;Lembong;-6.9165602;107.610072;Mataram;Robert Frederick;Anna Gonzales;Riau No.753, RT 10/RW 8;Sunny;pick up truck;Grocery;Terlambat;8.0;12.6;cargo truck
rskn056191337;Pasir Kaliki;-6.9162852;107.5981344;Ambon;Cody Davis;Jennifer Crane;Jalan Braga No.902, RT 6/RW 8;Sunny;van;Shoes;Lebih Cepat Sampai;4.0;5.6;van
ktac555450382;Cihampelas;-6.8989124;107.6043304;Ternate;Ricky Wilson;Kathryn Bailey;Dago No.712, RT 1/RW 8;Sunny;cargo truck;Snacks;Lebih Cepat Sampai;9.0;4.0;pick up truck
vgia279830405;Jalan Braga;-6.9168925;107.6091723;Sorong;Jonathan Richmond;Matthew Castillo;Ciwidey No.680, RT 6/RW 7;Sunny;cargo truck;Electronics;Terlambat;1.0;4.0;pick up truck
ncjb357594570;Riau;-6.9059201;107.6209624;Bandar Lampung;Monica Costa;Kathy Friedman;Pasir Kaliki No.409, RT 10/RW 5;Sunny;pick up truck;Home;Terlambat;1.0;6.5;van
kwfu638099359;Jalan Braga;-6.9168925;107.6091723;Tebing Tinggi;Ashley Sherman;Justin Gonzales;Riau No.241, RT 7/RW 4;Sunny;cargo truck;Cosmetics;Tepat Waktu;9.0;5.2;van
pzsg322348317;Dago;-6.8750079;107.6159521;Banda Aceh;Jeffery Reynolds;Timothy Brown;Riau No.518, RT 7/RW 6;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;6.0;9.5;van
epbi850868748;Riau;-6.9059201;107.6209624;Depok;Theresa Sanchez;Rachel Jones;Dago No.163, RT 10/RW 8;Sunny;pick up truck;Sports;Tepat Waktu;3.0;2.9;pick up truck
imrp803136835;Setiabudi;-6.8689938;107.5934024;Pontianak;Antonio Caldwell;Dustin Porter;Ciwidey No.882, RT 2/RW 6;Sunny;pick up truck;Shoes;Terlambat;6.0;13.0;cargo truck
surm607398206;Dago;-6.8750079;107.6159521;Cimahi;Olivia Ramos;Joseph Kelly;Kebon Kawung No.521, RT 5/RW 1;Sunny;pick up truck;Books;Terlambat;9.0;7.7;van
bnun609044775;Lembong;-6.9165602;107.610072;Semarang;Kathryn Morris;Shirley Leonard;Dago No.634, RT 3/RW 1;Sunny;cargo truck;Grocery;Terlambat;6.0;1.7;pick up truck
nrjk467282259;Cihampelas;-6.8989124;107.6043304;Salatiga;Kelly Clark;Sarah Evans;Riau No.737, RT 5/RW 3;Sunny;pick up truck;Sports;Tepat Waktu;8.0;10.5;cargo truck
zenk239810683;Jalan Braga;-6.9168925;107.6091723;Tanjung Pinang;Annette Thomas;Frank Hernandez;Buah Batu No.469, RT 3/RW 1;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;7.0;9.7;van
gaih403946865;Buah Batu;-6.9658122;107.637866;Binjai;David Peterson;Lynn Bright;Lembong No.325, RT 2/RW 5;Sunny;van;Grocery;Tepat Waktu;7.0;11.6;cargo truck
tqef391464462;Ciwidey;-7.1027234;107.4641673;Ternate;Maria Tran;Brenda Clark;Riau No.390, RT 3/RW 2;Sunny;cargo truck;Shoes;Terlambat;1.0;3.2;pick up truck
niye595006789;Setiabudi;-6.8689938;107.5934024;Sorong;Peter Ellis;Daniel Lee;Pasir Kaliki No.669, RT 7/RW 8;Sunny;cargo truck;Sports;Tepat Waktu;8.0;1.2;pick up truck
dhmd768797034;Dago;-6.8750079;107.6159521;Makassar;Keith Bailey;Michelle Burton;Ciwidey No.620, RT 9/RW 4;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;8.0;5.6;van
uguh919873739;Dago;-6.8750079;107.6159521;Cimahi;Erin Gay;Jessica Torres;Ciwidey No.519, RT 3/RW 6;Sunny;cargo truck;Clothing;Tepat Waktu;2.0;13.5;cargo truck
exuk620425298;Pasir Kaliki;-6.9162852;107.5981344;Yogyakarta;Sharon Waller;John Goodman;Setiabudi No.64, RT 5/RW 7;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;8.0;9.1;van
dzlq830319347;Dago;-6.8750079;107.6159521;Banda Aceh;Carl Smith;Eric Davis;Ciwidey No.133, RT 5/RW 6;Sunny;pick up truck;Home;Terlambat;3.0;13.7;cargo truck
wosv860025907;Riau;-6.9059201;107.6209624;Yogyakarta;Robert Sandoval;Michael Brooks;Ciwidey No.225, RT 4/RW 6;Sunny;pick up truck;Cosmetics;Terlambat;5.0;3.8;pick up truck
bdsk102329422;Ciwidey;-7.1027234;107.4641673;South Tangerang;Eric Young;Dana Blackwell;Dago No.604, RT 3/RW 6;Sunny;pick up truck;Grocery;Terlambat;5.0;12.9;cargo truck
kxew723813918;Ciwidey;-7.1027234;107.4641673;Tangerang Selatan;Jesus Ellison;Morgan Garcia;Setiabudi No.634, RT 6/RW 9;Sunny;pick up truck;Snacks;Terlambat;8.0;7.7;van
yaue108947085;Lembong;-6.9165602;107.610072;Jambi;Jordan Hansen;Benjamin Grimes;Ciwidey No.227, RT 7/RW 9;Sunny;cargo truck;Grocery;Lebih Cepat Sampai;6.0;2.2;pick up truck
frot437781937;Setiabudi;-6.8689938;107.5934024;Manado;Michael Medina;Kathryn Wright;Lembong No.183, RT 5/RW 6;Sunny;van;Snacks;Lebih Cepat Sampai;8.0;3.9;pick up truck
msym702782436;Kebon Kawung;-6.9123708;107.6016929;Semarang;Alicia Ferguson;Cassandra Riddle;Cihampelas No.268, RT 1/RW 5;Sunny;cargo truck;Home;Terlambat;3.0;11.8;cargo truck
fpey736677354;Setiabudi;-6.8689938;107.5934024;Lubuklinggau;Megan Hicks;Amber Anderson;Pasir Kaliki No.279, RT 1/RW 9;Sunny;pick up truck;Shoes;Tepat Waktu;10.0;5.4;van
zzss873661088;Ciwidey;-7.1027234;107.4641673;Bekasi;Darryl Cooper;Michelle Hill;Kebon Kawung No.173, RT 3/RW 7;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;2.0;10.8;cargo truck
xtdm027149313;Dago;-6.8750079;107.6159521;Samarinda;Crystal Baker;Jessica Boyle;Riau No.505, RT 3/RW 7;Sunny;cargo truck;Clothing;Terlambat;8.0;12.0;cargo truck
kzxq992522837;Setiabudi;-6.8689938;107.5934024;Cimahi;Jamie Hampton;Kevin Holloway;Riau No.882, RT 7/RW 3;Sunny;van;Sports;Lebih Cepat Sampai;10.0;13.3;cargo truck
sdam261078374;Dago;-6.8750079;107.6159521;Pagar Alam;Katherine Turner;Dana Lee;Ciwidey No.851, RT 9/RW 10;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;5.0;8.5;van
nryf896625459;Lembong;-6.9165602;107.610072;Mataram;Cynthia Larson;Travis Hopkins;Setiabudi No.74, RT 5/RW 2;Sunny;pick up truck;Home;Tepat Waktu;1.0;9.3;van
txwl171323449;Setiabudi;-6.8689938;107.5934024;Bukittinggi;Jasmine Davis;Christian Ray;Jalan Braga No.527, RT 4/RW 8;Sunny;pick up truck;Shoes;Tepat Waktu;3.0;2.1;pick up truck
vrwy646377589;Cihampelas;-6.8989124;107.6043304;Bandung;Michael Welch;April Vargas MD;Lembong No.913, RT 9/RW 5;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;5.0;14.0;cargo truck
elot462283055;Dago;-6.8750079;107.6159521;Malang;Alicia Kelly;Thomas Mclean;Setiabudi No.797, RT 6/RW 8;Sunny;cargo truck;Electronics;Terlambat;1.0;14.7;cargo truck
ikrl369200656;Dago;-6.8750079;107.6159521;Depok;Luke Wright;Kyle Morris;Pasir Kaliki No.2, RT 10/RW 9;Sunny;cargo truck;Sports;Terlambat;6.0;8.5;van
oqgy201803852;Dago;-6.8750079;107.6159521;Malang;Michael Boyd;Laura Leonard;Kebon Kawung No.494, RT 9/RW 1;Sunny;cargo truck;Shoes;Terlambat;9.0;9.7;van
tulw305290330;Lembong;-6.9165602;107.610072;Dumai;Ian Zimmerman;Pamela Jones;Dago No.122, RT 8/RW 6;Sunny;cargo truck;Toys;Lebih Cepat Sampai;10.0;5.9;van
rxvh995418657;Kebon Kawung;-6.9123708;107.6016929;Ternate;Lori Jackson;William Walters;Lembong No.780, RT 7/RW 1;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;2.0;4.0;pick up truck
lofi190510334;Lembong;-6.9165602;107.610072;Depok;Jacob Nguyen;Jessica Bray;Lembong No.332, RT 3/RW 1;Sunny;cargo truck;Grocery;Terlambat;7.0;2.7;pick up truck
rmis053639323;Cihampelas;-6.8989124;107.6043304;Pematang Siantar;Kristina Ferguson;Anthony Torres;Riau No.137, RT 4/RW 6;Sunny;pick up truck;Toys;Terlambat;3.0;4.7;pick up truck
hmzk787887081;Ciwidey;-7.1027234;107.4641673;Banjarbaru;Crystal Kline;Jennifer Clark;Dago No.340, RT 5/RW 4;Sunny;cargo truck;Grocery;Terlambat;5.0;5.4;van
crxi343328771;Cihampelas;-6.8989124;107.6043304;Semarang;John Thompson;Michael Smith;Ciwidey No.743, RT 10/RW 9;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;8.0;11.9;cargo truck
jgic868064595;Dago;-6.8750079;107.6159521;Surabaya;Carl Mcmahon;Phillip Morrison;Ciwidey No.508, RT 10/RW 2;Sunny;pick up truck;Books;Tepat Waktu;10.0;9.7;van
ojtj869787639;Jalan Braga;-6.9168925;107.6091723;Surabaya;Ruben Mckay;Patricia Garcia;Buah Batu No.906, RT 2/RW 4;Sunny;cargo truck;Home;Terlambat;3.0;13.6;cargo truck
aoxf722882442;Jalan Braga;-6.9168925;107.6091723;Solok;Bradley Haney;Karen Dunn;Lembong No.781, RT 6/RW 10;Sunny;pick up truck;Clothing;Terlambat;5.0;11.1;cargo truck
tlmi792767795;Dago;-6.8750079;107.6159521;Sungaipenuh;Joshua Edwards;Andrew Mckee;Dago No.798, RT 5/RW 7;Sunny;van;Shoes;Terlambat;2.0;12.9;cargo truck
fiqu514852613;Riau;-6.9059201;107.6209624;Pematang Siantar;Amy Hale;John Ochoa;Lembong No.813, RT 3/RW 6;Sunny;pick up truck;Clothing;Tepat Waktu;7.0;5.0;pick up truck
aojy502636702;Cihampelas;-6.8989124;107.6043304;Sorong;April Morris;Kevin Barry;Riau No.918, RT 3/RW 8;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;5.0;13.3;cargo truck
ftdf300504063;Jalan Braga;-6.9168925;107.6091723;Banjarbaru;Mark Warner;Raymond Thompson;Cihampelas No.971, RT 4/RW 5;Sunny;pick up truck;Home;Terlambat;3.0;6.2;van
iegc493037751;Kebon Kawung;-6.9123708;107.6016929;Sungaipenuh;Warren Horn;Richard Willis;Pasir Kaliki No.606, RT 9/RW 9;Sunny;cargo truck;Books;Terlambat;5.0;5.1;van
ggrg161077069;Cihampelas;-6.8989124;107.6043304;Makassar;Joshua Murphy;John Walter;Pasir Kaliki No.545, RT 4/RW 10;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;7.0;14.0;cargo truck
mxik699870005;Pasir Kaliki;-6.9162852;107.5981344;Solo;Jessica Erickson;Julie Hobbs;Ciwidey No.551, RT 9/RW 3;Sunny;pick up truck;Books;Tepat Waktu;5.0;10.9;cargo truck
xahf628216873;Riau;-6.9059201;107.6209624;Dumai;Kyle Porter;Rachael Mills;Cihampelas No.847, RT 6/RW 1;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;7.0;11.3;cargo truck
cxgm999801052;Setiabudi;-6.8689938;107.5934024;Sawahlunto;William Wallace;Darrell Jimenez;Jalan Braga No.481, RT 8/RW 3;Sunny;cargo truck;Toys;Lebih Cepat Sampai;4.0;5.7;van
dlyg771416066;Lembong;-6.9165602;107.610072;Solo;Timothy Cannon;Kimberly Moore;Pasir Kaliki No.310, RT 5/RW 10;Sunny;pick up truck;Sports;Lebih Cepat Sampai;1.0;4.3;pick up truck
nkde482285064;Kebon Kawung;-6.9123708;107.6016929;Yogyakarta;Robert Price;Zachary Cummings;Ciwidey No.26, RT 6/RW 10;Sunny;pick up truck;Electronics;Terlambat;3.0;2.5;pick up truck
tapl970363752;Cihampelas;-6.8989124;107.6043304;Surabaya;Stacie West MD;Kylie Morales;Jalan Braga No.466, RT 7/RW 9;Sunny;pick up truck;Toys;Terlambat;3.0;13.1;cargo truck
dtzs077015277;Setiabudi;-6.8689938;107.5934024;Solok;Chelsey Alexander;Angelica Richards;Kebon Kawung No.842, RT 5/RW 4;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;5.0;13.8;cargo truck
